"Index Name","Date","Open","High","Low","Close"
"NIFTY IT","10 Jul 2024","37713.95","37824.65","37110.35","37280.75"
"NIFTY IT","09 Jul 2024","37747.3","37827.8","37603.85","37668.65"
"NIFTY IT","08 Jul 2024","37766","37949.8","37582.7","37742.25"
"NIFTY IT","05 Jul 2024","37754.15","37884.65","37491.4","37720.75"
"NIFTY IT","04 Jul 2024","37455.65","37935.1","37399.1","37725.90"
"NIFTY IT","03 Jul 2024","37439.45","37444","37064","37314.35"
"NIFTY IT","02 Jul 2024","37006.35","37525.45","36944.9","37299.15"
"NIFTY IT","01 Jul 2024","36103","37093.35","36085.45","36869.20"
"NIFTY IT","28 Jun 2024","36154.2","36334.65","36041.2","36157.50"
"NIFTY IT","27 Jun 2024","35289.25","36191.2","35105.7","36123.70"
"NIFTY IT","26 Jun 2024","35484.05","35593.95","35336","35406.55"
"NIFTY IT","25 Jun 2024","35146.65","35468","35004.85","35426.90"
"NIFTY IT","24 Jun 2024","35067.75","35282","34918.15","35143.80"
"NIFTY IT","21 Jun 2024","35474.35","35875.3","35061","35200.30"
"NIFTY IT","20 Jun 2024","35002.5","35002.5","34728.6","34936.45"
"NIFTY IT","19 Jun 2024","34904.9","35036.65","34604.05","34927.10"
"NIFTY IT","18 Jun 2024","34696","34917.65","34655.9","34802.90"
"NIFTY IT","14 Jun 2024","35035.7","35035.7","34568.85","34598.55"
"NIFTY IT","13 Jun 2024","34796.4","35039.55","34783.2","34902.05"
"NIFTY IT","12 Jun 2024","34860.05","35016.4","34505.9","34547.45"
"NIFTY IT","11 Jun 2024","34600.85","34751.3","34483.4","34531.45"
"NIFTY IT","10 Jun 2024","35140.45","35167.75","34360.65","34526.25"
"NIFTY IT","07 Jun 2024","34274.6","35248.1","34256.3","35169.90"
"NIFTY IT","06 Jun 2024","33451.7","34093.15","33343","34023.80"
"NIFTY IT","05 Jun 2024","32464.05","33319.6","32410.8","33087.95"
"NIFTY IT","04 Jun 2024","32575.2","32594.35","31320.15","32315.55"
"NIFTY IT","03 Jun 2024","33114.7","33143.55","32455.8","32511.35"
"NIFTY IT","31 May 2024","32732.8","32816.85","32280.8","32386.10"
"NIFTY IT","30 May 2024","33363.9","33433.25","32685.35","32806.75"
"NIFTY IT","29 May 2024","33888.9","33888.9","33515.15","33542.70"
"NIFTY IT","28 May 2024","34095.65","34136.25","33802.05","33880.85"
"NIFTY IT","27 May 2024","33914.45","34227.05","33769.9","33995.25"
"NIFTY IT","24 May 2024","34024.65","34088.2","33761.7","33824.30"
"NIFTY IT","23 May 2024","33683.7","34098.05","33615.35","34042.85"
"NIFTY IT","22 May 2024","33444.25","33724.35","33364.15","33613.05"
"NIFTY IT","21 May 2024","33253","33453.6","33191.75","33379.75"
"NIFTY IT","18 May 2024","33446.25","33494.45","33394","33438.75"
"NIFTY IT","17 May 2024","33763.85","33766.7","33361","33381.85"
"NIFTY IT","16 May 2024","33364.65","33705.2","33208.25","33668.45"
"NIFTY IT","15 May 2024","33144","33292.35","32986.05","33117.40"
"NIFTY IT","14 May 2024","33106.75","33321.6","32918.7","33122.85"
"NIFTY IT","13 May 2024","32910.65","33108.25","32669.25","33074.60"
"NIFTY IT","10 May 2024","33166.1","33178.4","32786.55","32935.15"
"NIFTY IT","09 May 2024","33275.75","33454.75","33006.95","33205.85"
"NIFTY IT","08 May 2024","33425.15","33489.65","33237.1","33335.15"
"NIFTY IT","07 May 2024","33268.15","33525.5","32998.2","33473.00"
"NIFTY IT","06 May 2024","33041.2","33435.35","32990.8","33217.10"
"NIFTY IT","03 May 2024","33248.5","33305","32690.5","32908.40"
"NIFTY IT","02 May 2024","33059.3","33332.2","33059.3","33203.35"
"NIFTY IT","30 Apr 2024","33547.7","33688.95","33145.9","33200.95"
"NIFTY IT","29 Apr 2024","33640.75","33792.85","33527.05","33579.40"
"NIFTY IT","26 Apr 2024","33743.1","34307.45","33574.6","33666.20"
"NIFTY IT","25 Apr 2024","33283.45","33659.45","33283.45","33554.40"
"NIFTY IT","24 Apr 2024","33829.55","33840.1","33393.65","33442.55"
"NIFTY IT","23 Apr 2024","33752.85","33803.85","33614.25","33714.55"
"NIFTY IT","22 Apr 2024","33488.75","33627.55","33341.65","33538.75"
"NIFTY IT","19 Apr 2024","33047.35","33538.55","32915.5","33368.30"
"NIFTY IT","18 Apr 2024","33746.4","34102.15","33445.35","33498.65"
"NIFTY IT","16 Apr 2024","34108.6","34175.6","33504.35","33574.95"
"NIFTY IT","15 Apr 2024","34845.8","35188.15","34335.15","34463.60"
"NIFTY IT","12 Apr 2024","35222.55","35363.6","34980.85","35018.10"
"NIFTY IT","10 Apr 2024","35191.15","35350.60","34952.25","35293.15"
"NIFTY IT","09 Apr 2024","35241.90","35568.80","35002.80","35079.35"
